,cell_type,gene,avg_logFC,p_val,p_val_adj,de_family,de_method,de_type
1414,cell,BBS12,1.4883101441995,0.0029518170201008,0.0201306365846143,pseudobulk,edgeR,QLF
1415,cell,BBS2,-0.91255628716694,0.0689160338246599,0.173214103611044,pseudobulk,edgeR,QLF
1416,cell,BBS4,0.943888932515174,0.0405609890077986,0.122795579771702,pseudobulk,edgeR,QLF
1417,cell,BBS5,0.246329363463862,0.498333178347956,0.64967571416412,pseudobulk,edgeR,QLF
1418,cell,BBS7,-0.475104634718772,0.348718362590237,0.512486219624857,pseudobulk,edgeR,QLF
1419,cell,BBS9,2.53271414701813,5.88110741440525e-06,0.000181013886952948,pseudobulk,edgeR,QLF
1420,cell,BBX,0.290834989331647,0.366861590787094,0.529047656669311,pseudobulk,edgeR,QLF
1421,cell,BCAM,-0.358553979638422,0.445761649083123,0.602171491643909,pseudobulk,edgeR,QLF
1422,cell,BCAN,0.931430029534169,0.0114864334345502,0.0521786190717798,pseudobulk,edgeR,QLF
1423,cell,BCAP29,1.31370560067562,0.00670026737423727,0.0360050092377625,pseudobulk,edgeR,QLF
1424,cell,BCAP31,0.0417217236964627,0.908502693496558,0.951934848553328,pseudobulk,edgeR,QLF
1425,cell,BCAR1,-1.49229853368777,0.00198687510766506,0.0150953949116777,pseudobulk,edgeR,QLF
1426,cell,BCAR3,0.965607592588172,0.0705096991427708,0.176151474472403,pseudobulk,edgeR,QLF
1427,cell,BCAS1,0.10130450002372,0.815768312472058,0.891267019929055,pseudobulk,edgeR,QLF
1428,cell,BCAS2,-0.161688560602611,0.692109004981933,0.803161647540784,pseudobulk,edgeR,QLF
1429,cell,BCAS3,0.723180401711857,0.440567468749526,0.598678743050863,pseudobulk,edgeR,QLF
1430,cell,BCAS4,1.12744098297614,0.0558848255659774,0.150761319996617,pseudobulk,edgeR,QLF
1431,cell,BCAT1,0.0953961705297331,0.850645934387974,0.914582237530942,pseudobulk,edgeR,QLF
1432,cell,BCAT2,0.467578282029671,0.237142495238097,0.396306945720006,pseudobulk,edgeR,QLF
1433,cell,BCCIP,1.39186436757199,0.0176248445442734,0.0699393439978466,pseudobulk,edgeR,QLF
1434,cell,BCDIN3D,2.51903457126189,3.12024359210772e-08,2.85288164818196e-06,pseudobulk,edgeR,QLF
1435,cell,BCHE,1.75882863253837,0.00305789568498957,0.0207252501082049,pseudobulk,edgeR,QLF
1436,cell,BCKDHA,0.385064443020004,0.472443694968373,0.62687769784094,pseudobulk,edgeR,QLF
1437,cell,BCKDHB,2.13408160736866,0.00162213766079205,0.0129458118822654,pseudobulk,edgeR,QLF
1438,cell,BCKDK,-0.843953846884003,0.0488963066587166,0.138756983805393,pseudobulk,edgeR,QLF
1439,cell,BCL10,1.48361267567928,0.0100672256503053,0.0475439454731904,pseudobulk,edgeR,QLF
1440,cell,BCL11A,2.52644476769462,3.4466690338994e-05,0.000707230702093418,pseudobulk,edgeR,QLF
1441,cell,BCL11B,0.998248903656215,0.0340363891691276,0.109324389664641,pseudobulk,edgeR,QLF
1442,cell,BCL2,0.957787494947156,0.0955231071960072,0.215806524812534,pseudobulk,edgeR,QLF
1443,cell,BCL2A1,2.56477697151048,6.32668419165865e-08,5.105979303201e-06,pseudobulk,edgeR,QLF
1444,cell,BCL2L1,0.497772570580966,0.346710182332851,0.510849065555915,pseudobulk,edgeR,QLF
1445,cell,BCL2L10,0.297035753914827,0.587689707211482,0.721869504044028,pseudobulk,edgeR,QLF
1446,cell,BCL2L11,-0.230965457187305,0.477297265232668,0.63125211594127,pseudobulk,edgeR,QLF
1447,cell,BCL2L12,-0.443471863647344,0.358233034643008,0.521808868579569,pseudobulk,edgeR,QLF
1448,cell,BCL2L13,0.190161643093987,0.669717046539938,0.786119539703625,pseudobulk,edgeR,QLF
1449,cell,BCL2L14,0.49436186738337,0.233752299437665,0.3919758958115,pseudobulk,edgeR,QLF
1450,cell,BCL2L15,0.805778069001598,0.146214688310003,0.286169608222265,pseudobulk,edgeR,QLF
1451,cell,BCL2L2,-0.337844673483033,0.042389584087386,0.12555987333618,pseudobulk,edgeR,QLF
1452,cell,BCL3,-0.0343283021872082,0.930570961840204,0.965458314620285,pseudobulk,edgeR,QLF
1453,cell,BCL6,0.432664025335648,0.200489227099157,0.354345721170449,pseudobulk,edgeR,QLF
1454,cell,BCL6B,1.85669404663465,0.000553393628912426,0.00584810083086378,pseudobulk,edgeR,QLF
1455,cell,BCL7A,0.408632816995455,0.29933331957587,0.462288201137338,pseudobulk,edgeR,QLF
1456,cell,BCL7B,0.019487102445207,0.955772600821899,0.978842195981322,pseudobulk,edgeR,QLF
1457,cell,BCL7C,-0.476572741998143,0.21059853453245,0.365539164907804,pseudobulk,edgeR,QLF
1458,cell,BCL9L,-0.658195154197331,0.16581952907335,0.31231605132547,pseudobulk,edgeR,QLF
1459,cell,BCLAF1,0.288449821372889,0.595036348275702,0.728112442959942,pseudobulk,edgeR,QLF
1460,cell,BCLAF3,1.50554010425338,0.00256228410448291,0.0180447256872538,pseudobulk,edgeR,QLF
1461,cell,BCO1,0.574098499246844,0.156947256488652,0.30088875831094,pseudobulk,edgeR,QLF
1462,cell,BCO2,0.169987043928022,0.805347607388904,0.883269527593754,pseudobulk,edgeR,QLF
1463,cell,BCOR,1.36150344991115,0.0100472418538556,0.0475439454731904,pseudobulk,edgeR,QLF
1464,cell,BCORL1,0.591058054799276,0.190509516065878,0.342692978460869,pseudobulk,edgeR,QLF
1465,cell,BCR,1.49006082838595,0.00660848992017822,0.0356762819077176,pseudobulk,edgeR,QLF
1466,cell,BCS1L,1.05735393802701,0.0402594297209827,0.122120488397426,pseudobulk,edgeR,QLF
1467,cell,BDH1,2.51731769449573,4.54533452003282e-05,0.000881284609850854,pseudobulk,edgeR,QLF
1468,cell,BDH2,-0.246138018343223,0.454620002030442,0.610656220500634,pseudobulk,edgeR,QLF
1469,cell,BDKRB1,2.04737791995068,0.00108267078716805,0.00961160653226467,pseudobulk,edgeR,QLF
1470,cell,BDKRB2,1.46263243695783,0.0016061079451158,0.0129458118822654,pseudobulk,edgeR,QLF
1471,cell,BDNF,-0.653186532551961,0.219337219479292,0.375466025856072,pseudobulk,edgeR,QLF
1472,cell,BDP1,0.995057313235608,0.0955231099944812,0.215806524812534,pseudobulk,edgeR,QLF
1473,cell,BEAN1,0.789151222888612,0.112511113784934,0.240881232130003,pseudobulk,edgeR,QLF
1474,cell,BECN1,0.522986213848247,0.333224854101845,0.4976228966139,pseudobulk,edgeR,QLF
1475,cell,BECN2,0.381705368813131,0.305485328695719,0.468926152330044,pseudobulk,edgeR,QLF
1476,cell,BEGAIN,0.0463510417844214,0.925477737563765,0.962964541158644,pseudobulk,edgeR,QLF
1477,cell,BEND2,2.17617006124937,2.026125959793e-05,0.000465241070106591,pseudobulk,edgeR,QLF
1478,cell,BEND3,0.638967264403444,0.115038612823779,0.243166951470766,pseudobulk,edgeR,QLF
1479,cell,BEND4,0.346680529415309,0.309394201477077,0.472863048668505,pseudobulk,edgeR,QLF
1480,cell,BEND5,2.59542429811416,6.6605110388984e-06,0.000199089506246046,pseudobulk,edgeR,QLF
1481,cell,BEND6,0.594818454045258,0.2794704623053,0.440744319178022,pseudobulk,edgeR,QLF
1482,cell,BEND7,0.112911456959842,0.778973855328032,0.865619323775899,pseudobulk,edgeR,QLF
1483,cell,BEST1,-0.160832988206346,0.670633090109817,0.786806415695578,pseudobulk,edgeR,QLF
1484,cell,BEST2,1.18951929822021,0.0380515853327112,0.117322593430548,pseudobulk,edgeR,QLF
1485,cell,BEST3,0.73737611811539,0.513806562399229,0.661342925353569,pseudobulk,edgeR,QLF
1486,cell,BEST4,0.586230190315567,0.167841549763502,0.314821056535482,pseudobulk,edgeR,QLF
1487,cell,BET1,-0.0751023126808405,0.944313109906915,0.973058291032748,pseudobulk,edgeR,QLF
1488,cell,BET1L,-0.937001858546919,0.0714929770839181,0.17780281900738,pseudobulk,edgeR,QLF
1489,cell,BEX1,1.19055214173258,0.00474468767955582,0.0281840492353743,pseudobulk,edgeR,QLF
1490,cell,BEX2,1.6467969441026,0.0021991488794781,0.0163420417928388,pseudobulk,edgeR,QLF
1491,cell,BEX3,-0.638145703585413,0.20060160561674,0.354345721170449,pseudobulk,edgeR,QLF
1492,cell,BEX4,-0.190197556107689,0.292465809876156,0.454627242754402,pseudobulk,edgeR,QLF
1493,cell,BEX5,-0.262314280350305,0.566946554073217,0.70592036893015,pseudobulk,edgeR,QLF
1494,cell,BFAR,0.416622465297887,0.248921975949466,0.408238168944821,pseudobulk,edgeR,QLF
1495,cell,BFSP1,0.323140534218822,0.506163392411284,0.655531148122155,pseudobulk,edgeR,QLF
1496,cell,BFSP2,0.731655018063695,0.0766417159821155,0.186341186409172,pseudobulk,edgeR,QLF
1497,cell,BGLAP,0.155074281155468,0.674583820877885,0.790099681445168,pseudobulk,edgeR,QLF
1498,cell,BGN,-0.793675079382494,4.15737380100541e-05,0.000828454445901207,pseudobulk,edgeR,QLF
1499,cell,BHLHA15,0.366518114077178,0.33581244242464,0.500641511259551,pseudobulk,edgeR,QLF
1500,cell,BHLHA9,1.68652759587315,0.00432111367476849,0.0263821316732511,pseudobulk,edgeR,QLF
1501,cell,BHLHB9,1.04811698901928,0.0263836980256453,0.0916269179787544,pseudobulk,edgeR,QLF
1502,cell,BHLHE22,0.419320301571764,0.299352181714388,0.462288201137338,pseudobulk,edgeR,QLF
1503,cell,BHLHE23,-0.387126654026842,0.432145449419827,0.590763480106906,pseudobulk,edgeR,QLF
1504,cell,BHLHE40,0.0671806680818005,0.822114863754888,0.895194073274941,pseudobulk,edgeR,QLF
1505,cell,BHLHE41,-0.270229292348447,0.531470281498795,0.67550144398743,pseudobulk,edgeR,QLF
1506,cell,BHMT,0.831024165002432,0.0409632935366021,0.12353231221418,pseudobulk,edgeR,QLF
1507,cell,BHMT2,0.856343970552268,0.128617867650283,0.262981134911543,pseudobulk,edgeR,QLF
1508,cell,BICC1,-0.128257785671768,0.791009080229445,0.873735719793889,pseudobulk,edgeR,QLF
1509,cell,BICD1,0.278750576875149,0.435371782079159,0.593737989276922,pseudobulk,edgeR,QLF
1510,cell,BICD2,-0.101162377854242,0.823121150045993,0.895993912498271,pseudobulk,edgeR,QLF
1511,cell,BICDL1,0.818025048888793,0.0342743355861347,0.109762175408582,pseudobulk,edgeR,QLF
1512,cell,BICDL2,1.10288406787504,0.0612618240674385,0.160778885958332,pseudobulk,edgeR,QLF
1513,cell,BICRA,1.55904577626547,0.00587856057851977,0.0330755136585583,pseudobulk,edgeR,QLF
1514,cell,BICRAL,1.97423181265265,0.00123213658184844,0.0106446556390167,pseudobulk,edgeR,QLF
1515,cell,BID,-0.131225279418753,0.830384868173742,0.900956230654216,pseudobulk,edgeR,QLF
1516,cell,BIK,1.06500533265412,0.0282907672213867,0.0962216247653727,pseudobulk,edgeR,QLF
1517,cell,BIN1,0.880459248503629,0.10630263575022,0.231306201821407,pseudobulk,edgeR,QLF
1518,cell,BIN2,-0.0594226807156461,0.911278015194827,0.953824777744889,pseudobulk,edgeR,QLF
1519,cell,BIN3,1.49584008238898,0.00315075689248192,0.0211929021127201,pseudobulk,edgeR,QLF
1520,cell,BIRC2,1.15501059998418,0.018922214738363,0.0734214997503531,pseudobulk,edgeR,QLF
1521,cell,BIRC3,3.67332024663239,1.29128337081062e-10,6.88143355210274e-08,pseudobulk,edgeR,QLF
1522,cell,BIRC5,-1.11986678399768,0.00881282136966047,0.0437521278112609,pseudobulk,edgeR,QLF
1523,cell,BIRC6,-0.332250996550079,0.51980232122909,0.666118371388869,pseudobulk,edgeR,QLF
1524,cell,BIRC7,1.22115097585914,0.0383785936296496,0.117946114030969,pseudobulk,edgeR,QLF
1525,cell,BIRC8,0.91802850618087,0.0618387640234991,0.161711959238914,pseudobulk,edgeR,QLF
1526,cell,BIVM,2.34446169077552,8.29376002815638e-06,0.000236274506754568,pseudobulk,edgeR,QLF
1527,cell,BLCAP,0.285016572315621,0.903364672901679,0.947882682127868,pseudobulk,edgeR,QLF
1528,cell,BLID,1.01959153390459,0.0728726483717517,0.180148527161022,pseudobulk,edgeR,QLF
1529,cell,BLK,1.50435359153603,0.0101803500730452,0.0479020912115134,pseudobulk,edgeR,QLF
1530,cell,BLM,-0.341665214555041,0.490661861964769,0.643588259449147,pseudobulk,edgeR,QLF
1531,cell,BLMH,0.103741126133737,0.788279097843176,0.871701057269872,pseudobulk,edgeR,QLF
1532,cell,BLNK,1.13588461972242,0.00401126394048401,0.0250321723421038,pseudobulk,edgeR,QLF
1533,cell,BLOC1S1,-0.339574831540702,0.458766841456441,0.614279908603413,pseudobulk,edgeR,QLF
1534,cell,BLOC1S2,1.31221824581497,0.00214673879021906,0.0160571467472002,pseudobulk,edgeR,QLF
1535,cell,BLOC1S3,1.36679661515194,0.00652164360971734,0.0353301471415765,pseudobulk,edgeR,QLF
1536,cell,BLOC1S4,0.504493206991129,0.166398990934855,0.313014466086149,pseudobulk,edgeR,QLF
1537,cell,BLOC1S5,0.432544586377826,0.247084211058527,0.406582682369972,pseudobulk,edgeR,QLF
1538,cell,BLOC1S6,-0.244084571251699,0.507386866694039,0.656523054982811,pseudobulk,edgeR,QLF
1539,cell,BLVRA,1.33821651691011,0.0533107783387715,0.146405845625385,pseudobulk,edgeR,QLF
1540,cell,BLVRB,1.8706772911584,0.000248096771604684,0.00321131227201288,pseudobulk,edgeR,QLF
1541,cell,BLZF1,1.33391689294337,0.019604104405518,0.0754472792379166,pseudobulk,edgeR,QLF
1542,cell,BMERB1,-0.254081580719511,0.216165872352238,0.371889046604835,pseudobulk,edgeR,QLF
1543,cell,BMF,0.57006878428494,0.250103593142471,0.409549941205156,pseudobulk,edgeR,QLF
1544,cell,BMI1,0.216515159495124,0.547497626827391,0.689110313488393,pseudobulk,edgeR,QLF
1545,cell,BMP1,-0.525638530164036,0.0900225852402864,0.207552689728285,pseudobulk,edgeR,QLF
1546,cell,BMP10,-1.14940966145537,0.03995719863009,0.121440715145582,pseudobulk,edgeR,QLF
1547,cell,BMP15,-0.850569292082581,0.0781612996359831,0.188695904842138,pseudobulk,edgeR,QLF
1548,cell,BMP2,2.22049178854379,0.000250694491010383,0.0032381950459319,pseudobulk,edgeR,QLF
1549,cell,BMP2K,0.0541744158121566,0.874329800800666,0.929346548066664,pseudobulk,edgeR,QLF
1550,cell,BMP3,0.138026380888438,0.781985889739571,0.867347811181715,pseudobulk,edgeR,QLF
1551,cell,BMP4,1.42156832699908,0.00049085284169559,0.00531221943050906,pseudobulk,edgeR,QLF
1552,cell,BMP5,0.218183500347448,0.521325469283653,0.667290876549457,pseudobulk,edgeR,QLF
1553,cell,BMP6,1.21628934970592,0.0150367165931346,0.0631535325141065,pseudobulk,edgeR,QLF
1554,cell,BMP7,2.62830852301783,4.07235449959909e-05,0.000814995237409036,pseudobulk,edgeR,QLF
1555,cell,BMP8A,-0.605463533428358,0.230768750872041,0.388264364176917,pseudobulk,edgeR,QLF
1556,cell,BMP8B,2.33580012888724,0.000164790796255826,0.00231103603892005,pseudobulk,edgeR,QLF
1557,cell,BMPER,-0.234754123970927,0.532947117291682,0.676686836740943,pseudobulk,edgeR,QLF
1558,cell,BMPR1A,0.423872957847144,0.214045442069853,0.36925412370393,pseudobulk,edgeR,QLF
1559,cell,BMPR1B,0.67047015762746,0.187674936766508,0.339361407713903,pseudobulk,edgeR,QLF
1560,cell,BMPR2,-0.489976891068389,0.162045698326017,0.307913240136192,pseudobulk,edgeR,QLF
1561,cell,BMS1,-0.60202474202707,0.113070619951205,0.241598438710885,pseudobulk,edgeR,QLF
1562,cell,BMT2,0.752095259879313,0.0497224313688833,0.14007291797197,pseudobulk,edgeR,QLF
1563,cell,BMX,0.823808038477568,0.0284523316582172,0.0966477672717296,pseudobulk,edgeR,QLF
1564,cell,BNC1,1.03056916245789,0.0156375227493743,0.0648157942936289,pseudobulk,edgeR,QLF
1565,cell,BNC2,0.115026727408159,0.80453514579605,0.882872832816845,pseudobulk,edgeR,QLF
1566,cell,BNIP1,-0.324087338436033,0.68726725644064,0.79948318875017,pseudobulk,edgeR,QLF
1567,cell,BNIP2,-0.0722222912322029,0.822297189154206,0.895194073274941,pseudobulk,edgeR,QLF
1568,cell,BNIP3,0.386206275447255,0.304672255149179,0.468186633036117,pseudobulk,edgeR,QLF
1569,cell,BNIP3L,-0.9725240721379,0.00503793977763444,0.0294569444302312,pseudobulk,edgeR,QLF
1570,cell,BNIP5,0.555005105216654,0.180788033841547,0.33046436762177,pseudobulk,edgeR,QLF
1571,cell,BNIPL,0.404886941344034,0.373435880942379,0.535835529759002,pseudobulk,edgeR,QLF
1572,cell,BOC,-0.108019035351966,0.850021362522815,0.914389437324849,pseudobulk,edgeR,QLF
1573,cell,BOD1,0.371605484970071,0.699780262297761,0.808292615230397,pseudobulk,edgeR,QLF
1574,cell,BOD1L1,0.939161391966382,0.0910050056249123,0.208913891066568,pseudobulk,edgeR,QLF
1575,cell,BOD1L2,0.551582076605502,0.162421983227236,0.308376916852036,pseudobulk,edgeR,QLF
1576,cell,BOK,0.544083328555798,0.150840843288659,0.292340337595601,pseudobulk,edgeR,QLF
1577,cell,BOLA1,0.759377215158251,0.045104351616947,0.130722193955591,pseudobulk,edgeR,QLF
1578,cell,BOLA2B,0.875421265297931,0.0642310690334656,0.166186419699292,pseudobulk,edgeR,QLF
1579,cell,BOLA3,0.874777735753187,0.546034132697392,0.687789315114871,pseudobulk,edgeR,QLF
1580,cell,BOLL,-0.332127023750987,0.546802845927311,0.688421645780372,pseudobulk,edgeR,QLF
1581,cell,BOP1,0.614257583322931,0.0955725258624397,0.215839538973995,pseudobulk,edgeR,QLF
1582,cell,BORA,1.28704714084642,0.0267500489247884,0.0924073299829784,pseudobulk,edgeR,QLF
1583,cell,BORCS5,0.864927544613963,0.0662000312658848,0.169442640567266,pseudobulk,edgeR,QLF
1584,cell,BORCS6,0.299604825141763,0.423280713001074,0.583391107581175,pseudobulk,edgeR,QLF
1585,cell,BORCS7,0.73236340475083,0.149156634682591,0.290282715995376,pseudobulk,edgeR,QLF
1586,cell,BORCS8,0.108971990725313,0.362892417168196,0.525072262592768,pseudobulk,edgeR,QLF
1587,cell,BPGM,1.21216307033396,0.0082646609085008,0.0418275165499463,pseudobulk,edgeR,QLF
1588,cell,BPHL,1.84140050266666,7.53652910688369e-06,0.000222071628596516,pseudobulk,edgeR,QLF
1589,cell,BPI,2.24925725462943,0.00027317051674295,0.00342648122489283,pseudobulk,edgeR,QLF
1590,cell,BPIFA1,-0.0623506820078359,0.857096376831832,0.918029264997549,pseudobulk,edgeR,QLF
1591,cell,BPIFA2,0.161616282398081,0.712253531430735,0.818089344679233,pseudobulk,edgeR,QLF
1592,cell,BPIFA3,0.990605577569911,0.0577246841455362,0.154320261444533,pseudobulk,edgeR,QLF
1593,cell,BPIFB1,-0.486605136698948,0.0199733203976251,0.0764056313173751,pseudobulk,edgeR,QLF
1594,cell,BPIFB2,0.308916149657788,0.531699886363604,0.675747225432948,pseudobulk,edgeR,QLF
1595,cell,BPIFB3,1.51591780386854,0.00221236066919869,0.0164140617350414,pseudobulk,edgeR,QLF
1596,cell,BPIFB4,1.92537466786192,0.00169550955595459,0.0134059534708203,pseudobulk,edgeR,QLF
1597,cell,BPIFB6,0.683076082741986,0.147252264122705,0.287717287912915,pseudobulk,edgeR,QLF
1598,cell,BPIFC,2.0130741899162,3.0228727804832e-05,0.00063956694004796,pseudobulk,edgeR,QLF
1599,cell,BPNT1,0.804747320097299,0.0116837319661897,0.0527663935706656,pseudobulk,edgeR,QLF
1600,cell,BPNT2,0.661443149350584,0.236034745615203,0.394809440876583,pseudobulk,edgeR,QLF
1601,cell,BPTF,-0.00981251844731872,0.983551288516203,0.990894654638013,pseudobulk,edgeR,QLF
1602,cell,BPY2,0.37070447923295,0.52141055053295,0.667353982607602,pseudobulk,edgeR,QLF
1603,cell,BRAF,0.569529193917522,0.316869076294888,0.480741988860603,pseudobulk,edgeR,QLF
1604,cell,BRAP,1.05930347310871,0.076819486970079,0.186543076404783,pseudobulk,edgeR,QLF
1605,cell,BRAT1,0.546986334340735,0.318891359644768,0.483102797278607,pseudobulk,edgeR,QLF
1606,cell,BRCA1,1.01075121451094,0.0719458208494467,0.17866242184581,pseudobulk,edgeR,QLF
1607,cell,BRCA2,0.832387128649204,0.14182182684183,0.280396514124847,pseudobulk,edgeR,QLF
1608,cell,BRCC3,0.849416664623301,0.0282463841331436,0.09617589573775,pseudobulk,edgeR,QLF
1609,cell,BRD1,0.421653672207151,0.223529782837325,0.380477962172092,pseudobulk,edgeR,QLF
1610,cell,BRD2,0.247344686834516,0.575663118077822,0.71249864791262,pseudobulk,edgeR,QLF
1611,cell,BRD3,-0.350596941587762,0.407399097872584,0.568432673063992,pseudobulk,edgeR,QLF
1612,cell,BRD3OS,0.181237188823684,0.617704107792258,0.747125155213099,pseudobulk,edgeR,QLF
1613,cell,BRD4,-0.280515364372689,0.399365319119268,0.56074690847731,pseudobulk,edgeR,QLF
1614,cell,BRD7,0.366518299863342,0.306365477151242,0.469835312170905,pseudobulk,edgeR,QLF
1615,cell,BRD8,0.716071635709425,0.190130162054438,0.342189041356637,pseudobulk,edgeR,QLF
1616,cell,BRD9,0.604475485101887,0.236428252042153,0.395361283583489,pseudobulk,edgeR,QLF
1617,cell,BRDT,0.511240950648766,0.322613912513583,0.487001836856859,pseudobulk,edgeR,QLF
1618,cell,BRF1,-0.410430296420787,0.50393813813841,0.654022093219754,pseudobulk,edgeR,QLF
1619,cell,BRF2,0.954186696124196,0.0494910331058416,0.139610821157011,pseudobulk,edgeR,QLF
1620,cell,BRI3,-0.256446959881603,0.206287092154588,0.360681274335245,pseudobulk,edgeR,QLF
1621,cell,BRI3BP,-0.00736767482862714,0.98752571369486,0.993345907935357,pseudobulk,edgeR,QLF
1622,cell,BRICD5,0.434236374661929,0.386314981541394,0.548994059863625,pseudobulk,edgeR,QLF
1623,cell,BRINP1,0.351822366548756,0.307684351679307,0.471137716732816,pseudobulk,edgeR,QLF
1624,cell,BRINP2,-0.172715159783108,0.72561182515723,0.827470760750346,pseudobulk,edgeR,QLF
1625,cell,BRINP3,-0.663202572934631,0.0506155880059527,0.141817928118827,pseudobulk,edgeR,QLF
